Time,Open,High,Low,Close,Vol
1643042520000,34135.29,34166.14,34135.29,34153.08,0.0296637
1643042580000,34194.14,34194.14,34048.55,34108.87,1.10539826
1643042640000,34108.91,34115.87,34073.12,34101.17,0.45974356
1643042700000,34108.12,34173.85,34108.12,34125.8,1.34446758
1643042760000,34089.05,34112.47,33992.94,34019.04,0.33812842
1643042820000,34019.04,34043.52,33975.74,33975.74,0.19395711
1643042880000,33975.74,33982.24,33850.91,33861.72,0.12254831
1643042940000,33851.11,33881.42,33823.0,33852.22,0.48644357
1643043000000,33806.51,33933.99,33803.1,33924.81,1.81665814
1643043060000,33959.43,33995.31,33893.7,33898.41,0.20291447
1643043120000,33920.64,34009.82,33912.38,34002.78,0.3281527
1643043180000,33992.54,34093.82,33992.54,34078.15,0.52985937
1643043240000,34082.63,34187.36,34082.63,34187.36,0.29622277
1643043300000,34183.3,34364.66,34183.3,34333.56,5.26531868
1643043360000,34362.87,34424.81,34343.18,34422.57,0.50447005
1643043420000,34389.89,34412.19,34308.22,34354.21,0.29315366
1643043480000,34367.44,34367.44,34293.35,34312.58,0.22045052
1643043540000,34315.73,34447.39,34313.48,34447.39,0.62125484
1643043600000,34404.36,34468.4,34368.09,34424.37,1.864903
1643043660000,34420.39,34445.51,34357.41,34375.0,0.2900309
1643043720000,34356.36,34365.68,34335.05,34342.45,2.62347967
1643043780000,34337.88,34367.47,34330.04,34367.47,1.74266882
1643043840000,34359.86,34397.6,34312.72,34386.75,1.79296569
1643043900000,34401.03,34401.03,34281.67,34350.12,2.47469892
1643043960000,34326.46,34376.49,34296.12,34376.49,1.29655825
1643044020000,34364.58,34376.67,34332.44,34332.44,0.14547607
1643044080000,34335.68,34399.16,34335.68,34346.88,0.60034568
1643044140000,34333.5,34356.31,34287.85,34356.31,1.32396213
1643044200000,34321.34,34376.97,34318.07,34323.03,0.12262059
1643044260000,34306.33,34330.21,34298.18,34330.21,0.49107913
1643044320000,34337.33,34353.64,34240.9,34260.86,14.1643757
1643044380000,34267.7,34267.7,34162.7,34212.09,3.19997681
1643044440000,34202.58,34314.88,34179.55,34308.44,2.53973328
1643044500000,34289.91,34289.91,34232.18,34269.18,0.59999223
1643044560000,34261.26,34309.81,34250.05,34254.52,1.41422422
1643044620000,34240.76,34240.76,34164.95,34175.43,0.32867579
1643044680000,34173.88,34265.7,34170.94,34245.96,2.04089012
1643044740000,34269.85,34341.96,34215.28,34341.96,0.89245232
1643044800000,34348.17,34376.34,34332.5,34364.08,0.48678244
1643044860000,34395.6,34539.68,34393.06,34501.49,0.33188727
1643044920000,34554.16,34727.45,34554.16,34623.34,1.85326947
1643044980000,34609.92,34641.89,34559.66,34630.32,0.42012859
1643045040000,34597.55,34652.4,34560.2,34565.17,3.73068747
1643045100000,34532.49,34565.22,34508.57,34565.22,1.31225769
1643045160000,34531.93,34569.17,34531.93,34561.76,0.05320915
1643045220000,34580.33,34665.4,34580.33,34635.0,0.25834917
1643045280000,34629.86,34800.0,34629.86,34765.76,0.68351155
1643045340000,34716.98,34716.98,34623.02,34686.5,0.05291637
1643045400000,34653.95,34738.09,34653.95,34678.84,0.02826181
1643045460000,34645.19,34763.49,34570.4,34763.49,0.42664109
1643045520000,34735.44,34765.4,34704.13,34752.67,2.4474039
1643045580000,34739.94,34852.17,34739.94,34847.53,0.55132884
1643045640000,34852.42,34936.48,34795.49,34934.47,2.29947407
1643045700000,34892.83,34892.83,34791.64,34791.64,2.67365675
1643045760000,34806.4,34828.0,34795.72,34808.41,0.77757096
1643045820000,34849.25,34849.25,34778.2,34814.16,0.18245538
1643045880000,34828.51,34895.45,34820.15,34857.27,0.31321797
1643045940000,34847.48,34999.65,34809.08,34974.49,2.60227153
1643046000000,34952.54,35022.51,34926.05,35022.51,0.34814294
1643046060000,34997.17,35193.76,34997.17,35110.76,6.03848989
1643046120000,35085.18,35400.95,35085.18,35295.79,1.37022136
1643046180000,35331.59,35373.63,35214.55,35300.38,1.04538476
1643046240000,35313.8,35339.38,35262.88,35262.88,0.58514212
1643046300000,35240.67,35352.04,35210.86,35352.04,0.60676597
1643046360000,35344.86,35406.3,35331.59,35346.63,0.0644009
1643046420000,35354.01,35433.67,35347.4,35433.67,0.33825043
1643046480000,35410.49,35509.37,35396.39,35459.76,0.31963989
1643046540000,35485.89,35495.02,35393.74,35434.4,0.83972564
1643046600000,35387.05,35394.51,35310.42,35310.42,0.47477873
1643046660000,35345.69,35504.22,35342.25,35424.64,0.47164016
1643046720000,35438.16,35501.87,35373.47,35501.87,0.67251534
1643046780000,35486.33,35486.91,35417.11,35463.71,0.33559194
1643046840000,35477.39,35530.37,35446.66,35450.47,0.02826112
1643046900000,35425.14,35473.72,35425.14,35468.37,0.45703551
1643046960000,35446.71,35533.36,35441.03,35441.03,0.28364578
1643047020000,35471.91,35486.3,35410.94,35417.66,0.15098305
1643047080000,35408.61,35432.26,35380.19,35403.96,0.76093324
1643047140000,35373.53,35406.54,35357.76,35390.45,0.28672099
1643047200000,35392.98,35433.34,35382.76,35433.34,0.17003634
1643047260000,35409.38,35409.38,35271.34,35312.81,1.07797753
1643047320000,35291.37,35297.65,35243.83,35269.86,1.13585793
1643047380000,35267.06,35267.06,35222.81,35252.48,0.15448458
1643047440000,35220.55,35305.06,35220.55,35305.06,0.30655559
1643047500000,35304.5,35304.5,35259.25,35266.14,0.02627683
1643047560000,35260.92,35396.35,35260.92,35396.35,0.22334315
1643047620000,35416.67,35480.69,35392.09,35461.6,0.35730557
1643047680000,35463.18,35786.89,35463.18,35754.55,4.90741511
1643047740000,35745.73,35745.73,35639.63,35685.93,0.76006048
1643047800000,35703.24,35777.63,35703.24,35719.42,0.39538088
1643047860000,35711.15,35779.95,35704.57,35733.6,0.03839597
1643047920000,35736.86,35981.34,35703.2,35930.13,6.44499026
1643047980000,35903.09,36004.04,35888.36,35888.36,4.2983915
1643048040000,35888.18,35959.04,35868.79,35957.9,0.62587823
1643048100000,35919.41,35919.41,35788.83,35800.81,3.16523445
1643048160000,35823.09,36102.94,35823.09,36102.94,1.59642728
1643048220000,36114.64,36231.42,36085.45,36087.13,3.31962925
1643048280000,36050.59,36184.87,35996.56,36082.89,1.25681347
1643048340000,36139.32,36189.64,36123.5,36171.19,1.05092226
1643048400000,36167.54,36167.54,36008.73,36020.28,2.63145002
1643048460000,36034.33,36034.33,35949.54,36029.59,1.03000731
1643048520000,36027.77,36031.29,35921.88,35975.98,0.22650354
1643048580000,35965.8,35968.03,35830.84,35855.33,1.82754303
1643048640000,35854.34,35854.63,35788.86,35828.65,0.17597985
1643048700000,35798.22,35902.71,35786.72,35835.1,0.57173053
1643048760000,35852.21,35852.21,35759.72,35786.76,0.09034578
1643048820000,35777.63,35804.93,35735.74,35756.03,0.07542337
1643048880000,35762.17,35857.36,35762.17,35830.38,1.38502996
1643048940000,35836.0,35843.38,35763.41,35763.41,0.3538392
1643049000000,35788.68,35923.75,35760.67,35908.72,0.38566039
1643049060000,35870.88,35923.65,35862.86,35919.62,0.32590094
1643049120000,35906.69,35924.36,35812.24,35924.36,0.98312796
1643049180000,35941.69,36019.93,35941.69,35958.51,1.22623276
1643049240000,35943.04,36004.07,35888.02,35994.84,0.26544298
1643049300000,35974.79,35974.79,35826.13,35828.11,0.29762871
1643049360000,35833.74,35885.75,35809.08,35885.75,0.04805739
1643049420000,35858.43,35863.62,35813.08,35863.62,0.2950613
1643049480000,35867.59,35968.02,35867.43,35941.37,0.17421585
1643049540000,35925.35,35937.05,35923.08,35934.12,0.21839287
1643049600000,35940.35,35940.35,35899.19,35904.67,0.15291463
1643049660000,35935.23,36005.91,35868.84,35971.68,0.3021207
1643049720000,35954.57,35975.34,35904.91,35973.77,1.43827738
1643049780000,35975.55,35998.57,35969.01,35971.84,0.80108492
1643049840000,35954.02,35954.02,35875.15,35919.09,0.79284192
1643049900000,35949.32,36050.49,35941.96,36050.49,1.16264355
1643049960000,36061.11,36159.04,36047.29,36157.95,3.19567596
1643050020000,36148.55,36178.71,36120.91,36141.82,0.42475364
1643050080000,36131.14,36259.02,36128.93,36259.02,1.11997301
1643050140000,36262.66,36402.3,36262.41,36327.26,0.77761227
1643050200000,36321.76,36433.18,36308.98,36383.8,2.21551079
1643050260000,36377.93,36390.69,36272.67,36293.02,3.37722965
1643050320000,36301.17,36315.21,36251.31,36314.2,1.65220301
1643050380000,36310.49,36382.16,36260.01,36260.01,0.72209661
1643050440000,36233.96,36289.87,36214.43,36276.45,1.15646393
1643050500000,36258.44,36303.85,36172.21,36172.21,3.30992305
1643050560000,36156.11,36182.74,36118.13,36136.49,2.81621248
1643050620000,36136.66,36189.81,36136.66,36172.55,0.37807589
1643050680000,36166.38,36180.04,36123.57,36137.51,0.35247221
1643050740000,36152.88,36178.88,36137.14,36177.81,0.69571125
1643050800000,36166.09,36196.86,36120.03,36150.94,0.66028803
1643050860000,36153.84,36188.97,36134.17,36188.97,0.16370734
1643050920000,36263.52,36276.93,36229.35,36276.93,0.1060928
1643050980000,36271.06,36342.24,36192.25,36192.25,1.34849817
1643051040000,36157.67,36157.67,36083.88,36119.56,1.16372795
1643051100000,36098.6,36134.34,36079.58,36110.66,0.63360044
1643051160000,36141.88,36157.59,36054.45,36054.45,0.63077695
1643051220000,36029.87,36136.39,36028.16,36136.39,0.39566974
1643051280000,36121.02,36126.19,36081.51,36119.27,0.60955964
1643051340000,36101.71,36131.4,36088.87,36110.53,0.64742644
1643051400000,36111.55,36158.37,36081.62,36081.62,0.13353951
1643051460000,36080.78,36092.02,36057.67,36088.58,0.33390138
1643051520000,36051.0,36051.0,35980.65,35980.65,0.93774079
1643051580000,36009.81,36026.24,35936.21,35936.21,0.7087875
1643051640000,35931.0,35947.66,35902.69,35927.64,1.26587029
1643051700000,35931.17,35971.98,35911.75,35911.75,1.14256568
1643051760000,35917.69,35927.21,35860.39,35860.39,1.16185286
1643051820000,35876.49,35876.49,35818.12,35840.19,0.32333292
1643051880000,35857.48,35857.48,35793.42,35818.14,1.38300592
1643051940000,35813.39,35939.11,35809.25,35870.12,1.27365881
1643052000000,35857.2,35988.77,35857.2,35988.77,0.06869035
1643052060000,35971.13,35974.85,35886.88,35900.07,0.35558935
1643052120000,35918.29,35938.47,35891.65,35891.65,0.32588967
1643052180000,35886.09,35890.81,35787.39,35787.39,1.76750082
1643052240000,35797.03,35832.67,35791.88,35797.43,0.08189514
1643052300000,35789.24,35789.24,35751.51,35779.78,0.11807481
1643052360000,35780.16,35855.17,35779.98,35855.17,0.14194098
1643052420000,35869.1,35870.31,35839.02,35854.53,0.15618273
1643052480000,35841.48,35866.17,35802.71,35856.39,0.26158193
1643052540000,35871.57,35871.57,35798.85,35842.31,0.18323214
1643052600000,35834.36,36020.1,35834.36,36019.02,0.88155278
1643052660000,35980.4,35985.32,35934.31,35945.56,0.58853034
1643052720000,35939.13,35939.13,35903.17,35920.67,0.07181957
1643052780000,35894.25,35909.92,35878.5,35893.78,0.1772877
1643052840000,35851.3,35875.54,35837.43,35837.43,0.12047691
1643052900000,35804.57,35805.79,35754.51,35758.24,0.09732895
1643052960000,35765.79,35821.95,35758.67,35819.93,0.31192836
1643053020000,35783.04,35783.68,35690.65,35719.45,0.35770712
1643053080000,35744.99,35753.87,35651.22,35651.22,2.72928104
1643053140000,35710.11,35754.27,35700.0,35754.27,0.40809606
1643053200000,35729.17,35780.69,35695.11,35780.69,0.3146081
1643053260000,35762.35,35849.81,35742.43,35849.81,0.45393416
1643053320000,35860.67,35873.04,35782.15,35807.57,0.44005384
1643053380000,35777.35,35812.58,35777.35,35812.58,0.05613477
1643053440000,35805.03,35805.22,35777.34,35777.34,0.05883017
1643053500000,35787.1,35817.17,35700.21,35700.78,1.1737671
1643053560000,35704.27,35724.06,35680.85,35715.43,0.8924758
1643053620000,35762.96,35784.69,35711.33,35765.22,3.26942661
1643053680000,35772.88,35787.09,35753.23,35753.23,0.06120322
1643053740000,35782.73,35943.44,35775.04,35927.27,2.04057754
1643053800000,35941.81,35988.51,35914.28,35968.8,1.09851606
1643053860000,35949.96,35949.96,35912.91,35939.05,0.51583071
1643053920000,35895.83,35957.71,35895.83,35928.78,0.24501946
1643053980000,35920.24,35949.89,35920.24,35945.2,0.91821842
1643054040000,35935.27,35945.21,35921.28,35921.28,0.2283681
1643054100000,35920.82,35951.29,35920.82,35951.29,0.17881453
1643054160000,35991.97,35991.97,35932.2,35948.07,0.65403386
1643054220000,35932.26,35944.4,35897.28,35941.66,0.17659121
1643054280000,35940.56,36006.75,35940.56,36006.75,0.02300235
1643054340000,36003.32,36123.37,35994.09,36083.66,1.752238
1643054400000,36072.85,36157.04,36066.56,36157.04,0.44908973
1643054460000,36144.05,36155.9,36069.96,36077.62,1.73367856
1643054520000,36096.7,36167.29,36086.2,36143.58,6.18133325
1643054580000,36148.03,36148.03,36083.3,36084.1,2.48087446
1643054640000,36099.78,36099.78,36004.21,36004.21,1.48406025
1643054700000,36013.0,36019.58,35950.08,35964.85,1.0029183
1643054760000,35972.12,36010.0,35965.05,36010.0,2.28793269
1643054820000,36026.82,36049.09,35989.33,35989.33,0.22626197
1643054880000,35965.59,36129.01,35965.59,36072.71,3.60861907
1643054940000,36084.39,36127.36,36048.12,36116.78,1.89742725
1643055000000,36110.66,36208.64,36110.66,36208.64,3.79787918
1643055060000,36176.34,36251.56,36153.22,36227.47,3.16566257
1643055120000,36168.75,36219.4,36168.75,36219.4,1.01760806
1643055180000,36195.91,36195.91,36171.54,36178.43,1.45764062
1643055240000,36178.56,36250.0,36177.88,36250.0,1.20169598
1643055300000,36250.0,36332.2,36247.05,36317.44,1.46787811
1643055360000,36306.33,36306.33,36248.5,36248.5,0.31248024
1643055420000,36242.15,36255.95,36136.36,36172.06,4.38494764
1643055480000,36200.51,36225.88,36146.83,36146.83,0.13841502
1643055540000,36132.28,36144.36,36049.51,36144.36,0.42111246
1643055600000,36194.75,36194.75,36142.02,36151.94,0.24224297
1643055660000,36182.87,36199.85,36170.19,36190.33,0.15302165
1643055720000,36198.03,36199.29,36180.71,36180.71,0.29787439
1643055780000,36163.98,36206.65,36149.1,36188.23,0.79493353
1643055840000,36160.62,36160.62,36116.04,36123.21,0.41477627
1643055900000,36120.93,36156.0,36070.91,36070.91,0.66457589
1643055960000,36068.03,36160.79,36068.03,36129.91,0.32285858
1643056020000,36138.46,36138.46,35998.53,36043.78,1.92379414
1643056080000,36056.43,36123.26,36037.9,36108.45,0.32639717
1643056140000,36091.67,36153.5,36040.48,36040.48,0.67106171
1643056200000,36017.49,36144.01,36017.49,36141.88,0.39449418
1643056260000,36183.64,36198.78,36172.66,36186.77,0.29768401
1643056320000,36181.7,36224.91,36178.9,36196.94,0.52664209
1643056380000,36216.55,36315.86,36172.64,36315.86,0.58018487
1643056440000,36277.02,36294.85,36272.68,36294.85,0.03815826
1643056500000,36298.71,36623.38,36298.71,36509.03,5.99025247
1643056560000,36493.08,36495.61,36405.77,36456.21,1.66468067
1643056620000,36489.69,36538.74,36426.14,36508.1,2.40524984
1643056680000,36479.1,36492.11,36427.69,36492.11,0.18363453
1643056740000,36497.7,36508.18,36438.52,36508.18,0.11119128
1643056800000,36468.59,36500.78,36449.57,36449.57,0.20069055
1643056860000,36373.47,36468.89,36372.42,36394.19,0.50488326
1643056920000,36402.99,36438.2,36369.85,36398.39,1.24595251
1643056980000,36411.97,36425.38,36304.79,36320.47,0.90429445
1643057040000,36344.69,36428.34,36341.54,36428.34,0.16185792
1643057100000,36439.86,36487.86,36439.16,36470.33,0.42888597
1643057160000,36470.33,36544.65,36450.94,36531.93,0.46868627
1643057220000,36577.26,36614.0,36514.32,36555.7,0.21993497
1643057280000,36535.24,36535.24,36476.63,36476.63,0.98012088
1643057340000,36455.07,36497.53,36397.23,36485.08,0.46426369
1643057400000,36497.73,36877.96,36497.73,36877.94,3.03796417
1643057460000,36852.02,36877.96,36688.58,36772.65,2.03967589
1643057520000,36762.93,37052.73,36717.4,36987.85,3.54106136
1643057580000,36984.61,37177.81,36880.0,37054.31,2.90129451
1643057640000,37062.32,37277.09,37008.07,37182.03,3.94695732
1643057700000,37184.03,37276.71,37086.38,37248.88,2.24224867
1643057760000,37240.39,37286.14,37203.29,37264.03,1.02970559
1643057820000,37257.92,37542.33,37232.68,37394.39,5.44710846
1643057880000,37372.7,37439.16,37334.15,37334.15,2.4947671
1643057940000,37323.22,37331.01,37161.86,37186.29,3.71375111
1643058000000,37230.28,37233.58,37113.91,37115.99,2.02743088
1643058060000,37113.8,37119.19,37013.78,37019.45,1.11010657
1643058120000,37002.33,37070.12,36947.8,36995.79,1.3033247
1643058180000,36947.8,36976.31,36923.24,36924.48,0.90559911
1643058240000,36893.82,36920.94,36814.45,36814.45,5.67574024
1643058300000,36858.99,36895.36,36814.43,36814.43,0.77264161
1643058360000,36838.61,36945.05,36828.58,36884.96,1.16182029
1643058420000,36852.8,36950.56,36850.0,36937.08,4.73013927
1643058480000,36943.98,36993.7,36940.8,36948.68,0.60989718
1643058540000,36933.72,36999.7,36921.53,36945.89,0.84189989
1643058600000,36924.62,37014.95,36924.62,36962.8,1.08181949
1643058660000,36967.37,37025.43,36967.37,37020.34,3.07081255
1643058720000,37004.48,37081.4,36963.43,37081.4,1.13585153
1643058780000,37048.24,37068.3,36963.44,36963.44,0.32449613
1643058840000,36970.14,36970.14,36895.27,36895.27,2.06300824
1643058900000,36880.75,36880.75,36838.81,36838.82,0.20367264
1643058960000,36838.81,36925.36,36822.83,36925.36,0.38224937
1643059020000,36918.09,37035.99,36918.09,37035.99,0.65165181
1643059080000,37014.03,37014.03,36961.96,36961.96,0.21931119
1643059140000,36967.96,37047.09,36967.96,37047.09,0.29684197
1643059200000,37041.38,37077.0,37000.09,37028.1,1.06706683
1643059260000,36974.13,36974.13,36895.12,36918.93,0.69651166
1643059320000,36906.55,36928.82,36904.51,36913.86,0.46875231
1643059380000,36904.03,36914.88,36856.37,36856.37,0.6879265
1643059440000,36837.17,36902.45,36823.41,36893.24,0.17041355
1643059500000,36877.21,36933.45,36875.32,36916.99,0.20096591
1643059560000,36893.05,36927.67,36893.05,36927.67,0.11008236
1643059620000,36932.14,36957.04,36862.04,36862.04,0.41798421
1643059680000,36860.53,36872.79,36836.23,36853.81,0.63256522
1643059740000,36860.43,36909.09,36858.82,36909.09,0.75722311
1643059800000,36956.76,36983.81,36845.26,36845.26,0.93117497
1643059860000,36842.61,36889.66,36842.6,36881.76,0.14163567
1643059920000,36931.33,36962.71,36915.1,36957.41,0.16932353
1643059980000,36953.35,36970.1,36918.82,36932.34,0.60632189
1643060040000,36930.25,37056.83,36930.25,37050.73,1.26122679
1643060100000,37070.22,37077.04,36968.4,37001.46,0.51389117
1643060160000,37002.66,37055.48,36977.07,37019.04,0.89018194
1643060220000,37022.61,37049.33,37018.26,37037.62,0.31400854
1643060280000,37038.14,37055.77,36973.85,36979.74,0.68115008
1643060340000,36981.17,36990.97,36938.93,36938.93,0.11634585
1643060400000,36925.6,36927.38,36906.07,36906.07,0.28611743
1643060460000,36898.21,36898.21,36876.58,36889.42,0.31938376
1643060520000,36888.94,36931.62,36887.01,36920.0,0.69912449
1643060580000,36908.24,36908.88,36849.51,36878.99,1.32646373
1643060640000,36839.58,36879.09,36839.58,36873.28,0.09800768
1643060700000,36877.31,36914.29,36875.0,36908.66,0.0882698
1643060760000,36892.28,36895.53,36831.46,36869.71,0.80128239
1643060820000,36824.2,36841.08,36764.61,36773.76,0.88099301
1643060880000,36750.0,36795.06,36721.48,36778.32,2.03405937
1643060940000,36779.58,36795.06,36735.37,36760.8,1.03891974
1643061000000,36765.09,36774.95,36749.29,36755.33,0.12896979
1643061060000,36762.07,36795.06,36736.92,36780.72,0.31368455
1643061120000,36773.1,36879.82,36769.24,36838.29,0.63083147
1643061180000,36824.8,36884.65,36818.27,36865.48,0.15711713
1643061240000,36869.71,36869.71,36800.35,36805.62,0.11426807
1643061300000,36806.17,36826.05,36790.46,36823.06,0.55256883
1643061360000,36850.72,36861.1,36825.45,36833.66,0.8018509
1643061420000,36810.17,36843.11,36797.45,36843.11,0.22040483
1643061480000,36826.63,36826.63,36796.57,36811.47,1.353211
1643061540000,36796.74,36852.8,36796.74,36816.7,4.15036708
1643061600000,36805.91,36805.91,36748.8,36748.8,0.01529313
1643061660000,36756.19,36756.19,36691.53,36708.16,0.57289889
1643061720000,36737.94,36753.24,36712.11,36712.11,1.06689424
1643061780000,36719.64,36797.07,36719.64,36772.9,0.40251217
1643061840000,36766.04,36787.85,36749.8,36763.23,0.22206947
1643061900000,36765.44,36778.65,36743.58,36743.58,0.42283328
1643061960000,36727.42,36727.42,36654.74,36675.8,0.26572789
1643062020000,36689.7,36698.92,36665.73,36665.73,0.10098786
1643062080000,36667.83,36691.17,36655.99,36655.99,0.4236466
1643062140000,36673.73,36700.32,36654.33,36700.32,0.58602048
1643062200000,36701.4,36701.4,36663.56,36676.01,0.04896089
1643062260000,36641.88,36700.11,36641.88,36692.47,0.09972331
1643062320000,36688.29,36768.33,36688.29,36737.08,0.52286804
1643062380000,36741.46,36778.42,36741.46,36770.59,0.16129326
1643062440000,36759.31,36799.63,36759.31,36777.89,0.14922007
1643062500000,36827.14,36829.13,36766.81,36766.81,0.00165938
1643062560000,36759.31,36788.01,36759.31,36778.25,0.44502528
1643062620000,36778.09,36781.67,36778.09,36781.67,0.02766335
1643062680000,36763.5,36773.95,36755.48,36755.48,0.10316927
1643062740000,36751.11,36762.37,36739.36,36757.02,0.22040002
1643062800000,36758.74,36760.07,36702.4,36702.4,0.19943748
1643062860000,36718.2,36718.98,36703.4,36703.4,0.47312723
